S.No,Batch,Student_id(Matrix Id),Roll No,Student Name,Gender,Shift,Section,Program,Status,Student Mobile No.,Student Email,Father Name,Father Mobile No,Mother Name,Mother Mobile No,P Address,T Address,DOB ES,DOB BS,Blood Group,Previous GPA,Previous School,Optional Subject,Local Guardain Name,Local Guardain No
3174,2020,5340,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1367test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3175,2020,5341,,Sarika Koirala,Female,Day,A,BICT,Running,,1368test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3176,2020,5342,,Sarthak Thapa,Female,Day,A,BICT,Running,,1369test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3177,2020,5343,,Shruti Chhetri,Female,Day,A,BICT,Running,,1370test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3178,2020,5344,,Smriti K.C.,Female,Day,A,BICT,Running,,1371test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3179,2020,5345,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1372test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3180,2020,5346,,Sulav Shrestha,Female,Day,A,BICT,Running,,1373test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3181,2020,5347,,Vijita Raut,Female,Day,A,BICT,Running,,1374test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3182,2020,5348,,Yaju Maharjhan,Female,Day,A,BICT,Running,,1375test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3183,2020,5349,,Aakash Pal,Female,Day,A,BICT,Running,,1376test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3184,2020,5350,,Aayusha Karki,Female,Day,A,BICT,Running,,1377test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3185,2020,5351,,Amogh Guragai,Female,Day,A,BICT,Running,,1378test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3186,2020,5352,,Ashish Sherpa,Female,Day,A,BICT,Running,,1379test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3187,2020,5353,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,1380test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3188,2020,5354,,Barish Rai,Female,Day,A,BICT,Running,,1381test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3189,2020,5355,,Denisha Basnet,Female,Day,A,BICT,Running,,1382test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3190,2020,5356,,Gobind Mukhiya,Female,Day,A,BICT,Running,,1383test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3191,2020,5357,,Jackson Shahi,Female,Day,A,BICT,Running,,1384test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3192,2020,5358,,Jaya Gupta,Female,Day,A,BICT,Running,,1385test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3193,2020,5359,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,1386test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3194,2020,5360,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,1387test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3195,2020,5361,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,1388test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3196,2020,5362,,Krishna Nepal,Female,Day,A,BICT,Running,,1389test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3197,2020,5363,,Kriti Chhetri,Female,Day,A,BICT,Running,,1390test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3198,2020,5364,,Kritika Khandelwal,Female,Day,A,BICT,Running,,1391test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3199,2020,5365,,Kritika Singh,Female,Day,A,BICT,Running,,1392test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3200,2020,5366,,Manash Raj Sharma,Female,Day,A,BICT,Running,,1393test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3201,2020,5367,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,1394test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3202,2020,5368,,Manjari Lohani,Female,Day,A,BICT,Running,,1395test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3203,2020,5369,,Miksee Rai,Female,Day,A,BICT,Running,,1396test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3204,2020,5370,,Nigesh Pun,Female,Day,A,BICT,Running,,1397test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3205,2020,5371,,Nishant Bhandari,Female,Day,A,BICT,Running,,1398test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3206,2020,5372,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,1399test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3207,2020,5373,,Piya Gurung,Female,Day,A,BICT,Running,,1400test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3208,2020,5374,,Poshan Gurung,Female,Day,A,BICT,Running,,1401test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3209,2020,5375,,Prasansha Subba,Female,Day,A,BICT,Running,,1402test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3210,2020,5376,,Pritishma Shah,Female,Day,A,BICT,Running,,1403test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3211,2020,5377,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1404test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3212,2020,5378,,Sarika Koirala,Female,Day,A,BICT,Running,,1405test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3213,2020,5379,,Sarthak Thapa,Female,Day,A,BICT,Running,,1406test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3214,2020,5380,,Shruti Chhetri,Female,Day,A,BICT,Running,,1407test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3215,2020,5381,,Smriti K.C.,Female,Day,A,BICT,Running,,1408test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3216,2020,5382,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1409test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3217,2020,5383,,Sulav Shrestha,Female,Day,A,BICT,Running,,1410test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3218,2020,5384,,Vijita Raut,Female,Day,A,BICT,Running,,1411test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3219,2020,5385,,Yaju Maharjhan,Female,Day,A,BICT,Running,,1412test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3220,2020,5386,,Aakash Pal,Female,Day,A,BICT,Running,,1413test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3221,2020,5387,,Aayusha Karki,Female,Day,A,BICT,Running,,1414test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3222,2020,5388,,Amogh Guragai,Female,Day,A,BICT,Running,,1415test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3223,2020,5389,,Ashish Sherpa,Female,Day,A,BICT,Running,,1416test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3224,2020,5390,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,1417test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3225,2020,5391,,Barish Rai,Female,Day,A,BICT,Running,,1418test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3226,2020,5392,,Denisha Basnet,Female,Day,A,BICT,Running,,1419test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3227,2020,5393,,Gobind Mukhiya,Female,Day,A,BICT,Running,,1420test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3228,2020,5394,,Jackson Shahi,Female,Day,A,BICT,Running,,1421test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3229,2020,5395,,Jaya Gupta,Female,Day,A,BICT,Running,,1422test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3230,2020,5396,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,1423test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3231,2020,5397,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,1424test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3232,2020,5398,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,1425test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3233,2020,5399,,Krishna Nepal,Female,Day,A,BICT,Running,,1426test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3234,2020,5400,,Kriti Chhetri,Female,Day,A,BICT,Running,,1427test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3235,2020,5401,,Kritika Khandelwal,Female,Day,A,BICT,Running,,1428test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3236,2020,5402,,Kritika Singh,Female,Day,A,BICT,Running,,1429test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3237,2020,5403,,Manash Raj Sharma,Female,Day,A,BICT,Running,,1430test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3238,2020,5404,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,1431test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3239,2020,5405,,Manjari Lohani,Female,Day,A,BICT,Running,,1432test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3240,2020,5406,,Miksee Rai,Female,Day,A,BICT,Running,,1433test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3241,2020,5407,,Nigesh Pun,Female,Day,A,BICT,Running,,1434test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3242,2020,5408,,Nishant Bhandari,Female,Day,A,BICT,Running,,1435test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3243,2020,5409,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,1436test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3244,2020,5410,,Piya Gurung,Female,Day,A,BICT,Running,,1437test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3245,2020,5411,,Poshan Gurung,Female,Day,A,BICT,Running,,1438test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3246,2020,5412,,Prasansha Subba,Female,Day,A,BICT,Running,,1439test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3247,2020,5413,,Pritishma Shah,Female,Day,A,BICT,Running,,1440test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3248,2020,5414,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1441test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3249,2020,5415,,Sarika Koirala,Female,Day,A,BICT,Running,,1442test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3250,2020,5416,,Sarthak Thapa,Female,Day,A,BICT,Running,,1443test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3251,2020,5417,,Shruti Chhetri,Female,Day,A,BICT,Running,,1444test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3252,2020,5418,,Smriti K.C.,Female,Day,A,BICT,Running,,1445test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3253,2020,5419,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1446test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3254,2020,5420,,Sulav Shrestha,Female,Day,A,BICT,Running,,1447test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3255,2020,5421,,Vijita Raut,Female,Day,A,BICT,Running,,1448test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3256,2020,5422,,Yaju Maharjhan,Female,Day,A,BICT,Running,,1449test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3257,2020,5423,,Aakash Pal,Female,Day,A,BICT,Running,,1450test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3258,2020,5424,,Aayusha Karki,Female,Day,A,BICT,Running,,1451test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3259,2020,5425,,Amogh Guragai,Female,Day,A,BICT,Running,,1452test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3260,2020,5426,,Ashish Sherpa,Female,Day,A,BICT,Running,,1453test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3261,2020,5427,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,1454test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3262,2020,5428,,Barish Rai,Female,Day,A,BICT,Running,,1455test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3263,2020,5429,,Denisha Basnet,Female,Day,A,BICT,Running,,1456test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3264,2020,5430,,Gobind Mukhiya,Female,Day,A,BICT,Running,,1457test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3265,2020,5431,,Jackson Shahi,Female,Day,A,BICT,Running,,1458test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3266,2020,5432,,Jaya Gupta,Female,Day,A,BICT,Running,,1459test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3267,2020,5433,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,1460test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3268,2020,5434,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,1461test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3269,2020,5435,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,1462test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3270,2020,5436,,Krishna Nepal,Female,Day,A,BICT,Running,,1463test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3271,2020,5437,,Kriti Chhetri,Female,Day,A,BICT,Running,,1464test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3272,2020,5438,,Kritika Khandelwal,Female,Day,A,BICT,Running,,1465test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3273,2020,5439,,Kritika Singh,Female,Day,A,BICT,Running,,1466test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3274,2020,5440,,Manash Raj Sharma,Female,Day,A,BICT,Running,,1467test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3275,2020,5441,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,1468test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3276,2020,5442,,Manjari Lohani,Female,Day,A,BICT,Running,,1469test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3277,2020,5443,,Miksee Rai,Female,Day,A,BICT,Running,,1470test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3278,2020,5444,,Nigesh Pun,Female,Day,A,BICT,Running,,1471test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3279,2020,5445,,Nishant Bhandari,Female,Day,A,BICT,Running,,1472test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3280,2020,5446,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,1473test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3281,2020,5447,,Piya Gurung,Female,Day,A,BICT,Running,,1474test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3282,2020,5448,,Poshan Gurung,Female,Day,A,BICT,Running,,1475test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3283,2020,5449,,Prasansha Subba,Female,Day,A,BICT,Running,,1476test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3284,2020,5450,,Pritishma Shah,Female,Day,A,BICT,Running,,1477test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3285,2020,5451,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1478test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3286,2020,5452,,Sarika Koirala,Female,Day,A,BICT,Running,,1479test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3287,2020,5453,,Sarthak Thapa,Female,Day,A,BICT,Running,,1480test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3288,2020,5454,,Shruti Chhetri,Female,Day,A,BICT,Running,,1481test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3289,2020,5455,,Smriti K.C.,Female,Day,A,BICT,Running,,1482test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3290,2020,5456,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1483test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3291,2020,5457,,Sulav Shrestha,Female,Day,A,BICT,Running,,1484test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3292,2020,5458,,Vijita Raut,Female,Day,A,BICT,Running,,1485test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3293,2020,5459,,Yaju Maharjhan,Female,Day,A,BICT,Running,,1486test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3294,2020,5460,,Aakash Pal,Female,Day,A,BICT,Running,,1487test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3295,2020,5461,,Aayusha Karki,Female,Day,A,BICT,Running,,1488test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3296,2020,5462,,Amogh Guragai,Female,Day,A,BICT,Running,,1489test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3297,2020,5463,,Ashish Sherpa,Female,Day,A,BICT,Running,,1490test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3298,2020,5464,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,1491test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3299,2020,5465,,Barish Rai,Female,Day,A,BICT,Running,,1492test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3300,2020,5466,,Denisha Basnet,Female,Day,A,BICT,Running,,1493test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3301,2020,5467,,Gobind Mukhiya,Female,Day,A,BICT,Running,,1494test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3302,2020,5468,,Jackson Shahi,Female,Day,A,BICT,Running,,1495test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3303,2020,5469,,Jaya Gupta,Female,Day,A,BICT,Running,,1496test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3304,2020,5470,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,1497test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3305,2020,5471,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,1498test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3306,2020,5472,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,1499test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3307,2020,5473,,Krishna Nepal,Female,Day,A,BICT,Running,,1500test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3308,2020,5474,,Kriti Chhetri,Female,Day,A,BICT,Running,,1501test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3309,2020,5475,,Kritika Khandelwal,Female,Day,A,BICT,Running,,1502test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3310,2020,5476,,Kritika Singh,Female,Day,A,BICT,Running,,1503test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3311,2020,5477,,Manash Raj Sharma,Female,Day,A,BICT,Running,,1504test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3312,2020,5478,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,1505test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3313,2020,5479,,Manjari Lohani,Female,Day,A,BICT,Running,,1506test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3314,2020,5480,,Miksee Rai,Female,Day,A,BICT,Running,,1507test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3315,2020,5481,,Nigesh Pun,Female,Day,A,BICT,Running,,1508test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3316,2020,5482,,Nishant Bhandari,Female,Day,A,BICT,Running,,1509test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3317,2020,5483,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,1510test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3318,2020,5484,,Piya Gurung,Female,Day,A,BICT,Running,,1511test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3319,2020,5485,,Poshan Gurung,Female,Day,A,BICT,Running,,1512test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3320,2020,5486,,Prasansha Subba,Female,Day,A,BICT,Running,,1513test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3321,2020,5487,,Pritishma Shah,Female,Day,A,BICT,Running,,1514test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3322,2020,5488,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1515test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3323,2020,5489,,Sarika Koirala,Female,Day,A,BICT,Running,,1516test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3324,2020,5490,,Sarthak Thapa,Female,Day,A,BICT,Running,,1517test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3325,2020,5491,,Shruti Chhetri,Female,Day,A,BICT,Running,,1518test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3326,2020,5492,,Smriti K.C.,Female,Day,A,BICT,Running,,1519test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3327,2020,5493,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1520test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3328,2020,5494,,Sulav Shrestha,Female,Day,A,BICT,Running,,1521test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3329,2020,5495,,Vijita Raut,Female,Day,A,BICT,Running,,1522test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3330,2020,5496,,Yaju Maharjhan,Female,Day,A,BICT,Running,,1523test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3331,2020,5497,,Aakash Pal,Female,Day,A,BICT,Running,,1524test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3332,2020,5498,,Aayusha Karki,Female,Day,A,BICT,Running,,1525test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3333,2020,5499,,Amogh Guragai,Female,Day,A,BICT,Running,,1526test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3334,2020,5500,,Ashish Sherpa,Female,Day,A,BICT,Running,,1527test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3335,2020,5501,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,1528test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3336,2020,5502,,Barish Rai,Female,Day,A,BICT,Running,,1529test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3337,2020,5503,,Denisha Basnet,Female,Day,A,BICT,Running,,1530test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3338,2020,5504,,Gobind Mukhiya,Female,Day,A,BICT,Running,,1531test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3339,2020,5505,,Jackson Shahi,Female,Day,A,BICT,Running,,1532test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3340,2020,5506,,Jaya Gupta,Female,Day,A,BICT,Running,,1533test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3341,2020,5507,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,1534test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3342,2020,5508,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,1535test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3343,2020,5509,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,1536test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3344,2020,5510,,Krishna Nepal,Female,Day,A,BICT,Running,,1537test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3345,2020,5511,,Kriti Chhetri,Female,Day,A,BICT,Running,,1538test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3346,2020,5512,,Kritika Khandelwal,Female,Day,A,BICT,Running,,1539test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3347,2020,5513,,Kritika Singh,Female,Day,A,BICT,Running,,1540test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3348,2020,5514,,Manash Raj Sharma,Female,Day,A,BICT,Running,,1541test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3349,2020,5515,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,1542test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3350,2020,5516,,Manjari Lohani,Female,Day,A,BICT,Running,,1543test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3351,2020,5517,,Miksee Rai,Female,Day,A,BICT,Running,,1544test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3352,2020,5518,,Nigesh Pun,Female,Day,A,BICT,Running,,1545test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3353,2020,5519,,Nishant Bhandari,Female,Day,A,BICT,Running,,1546test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3354,2020,5520,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,1547test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3355,2020,5521,,Piya Gurung,Female,Day,A,BICT,Running,,1548test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3356,2020,5522,,Poshan Gurung,Female,Day,A,BICT,Running,,1549test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3357,2020,5523,,Prasansha Subba,Female,Day,A,BICT,Running,,1550test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3358,2020,5524,,Pritishma Shah,Female,Day,A,BICT,Running,,1551test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3359,2020,5525,,Samishrika Pariyar,Female,Day,A,BICT,Running,,1552test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3360,2020,5526,,Sarika Koirala,Female,Day,A,BICT,Running,,1553test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3361,2020,5527,,Sarthak Thapa,Female,Day,A,BICT,Running,,1554test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3362,2020,5528,,Shruti Chhetri,Female,Day,A,BICT,Running,,1555test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3363,2020,5529,,Smriti K.C.,Female,Day,A,BICT,Running,,1556test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3364,2020,5530,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,1557test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
3365,2020,5531,,Sulav Shrestha,Female,Day,A,BICT,Running,,1558test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
